Time,Step,Temp
19:51:39,10,15.41
19:51:40,7,34.99
19:51:41,0,18.99
19:51:42,9,17.94
19:51:43,9,24.57
19:51:44,0,26.47
19:51:45,6,16.86
19:51:46,2,24.21
19:51:47,8,28.13
19:51:48,9,30.42
19:51:49,7,34.58
19:51:50,4,25.36
19:51:51,7,27.68
19:51:52,3,21.83
19:51:53,5,31.96
19:51:54,1,24.44
19:51:55,10,32.3
19:51:56,3,34.24
19:51:57,1,23.13
19:51:58,0,33.68
19:51:59,2,34.78
19:52:00,0,29.37
19:52:01,5,29.45
19:52:02,0,20.28
19:52:03,4,26.38
19:52:04,5,16.52
19:52:05,5,19.48
19:52:06,2,23.54
19:52:07,3,23.85
19:52:08,8,33.71
19:52:09,3,22.96
19:52:10,10,26.56
19:52:11,1,25.17
19:52:12,2,16.15
19:52:13,2,31.3
19:52:14,7,22.92
19:52:15,5,20.3
19:52:16,8,33.37
19:52:17,4,28.44
19:52:18,9,15.17
19:52:19,8,16.67
19:52:20,0,19.08
19:52:21,1,16.12
19:52:22,1,27.24
19:52:23,5,27.37
19:52:24,7,32.46
19:52:25,8,31.6
19:52:26,10,34.39
19:52:27,2,34.83
19:52:28,0,20.78
19:52:29,3,21.46
19:52:30,10,19.02
19:52:31,1,19.82
19:52:32,5,20.04
19:52:33,6,24.29
19:52:34,8,28.52
19:52:35,3,34.5
19:52:36,0,23.58
19:52:37,0,34.55
19:52:38,10,29.54
19:52:39,9,29.24
19:52:40,8,34.72
19:52:41,5,32.81
19:52:42,5,18.89
19:52:43,0,25.37
19:52:44,8,30.7
19:52:45,9,23.61
19:52:46,10,25.34
19:52:47,0,18.45
19:52:48,6,21.25
19:52:49,3,26.41
19:52:50,3,34.81
19:52:51,2,26.89
19:52:52,5,34.16
19:52:53,3,27.62
19:52:54,1,25.91
19:52:55,1,18.16
19:52:56,10,22.12
19:52:57,1,20.92
19:52:58,0,32.37
19:52:59,2,30.68
19:53:00,3,26.67
19:53:01,10,24.13
19:53:02,0,30.7
19:53:03,1,28.61
19:53:04,10,32.22
19:53:05,8,28.58
19:53:06,5,17.9
19:53:07,1,32.09
19:53:08,7,28.68
19:53:09,3,18.57
19:53:11,5,31.64
19:53:12,0,21.22
19:53:13,9,16.67
19:53:14,0,30.65
19:53:15,5,24.4
19:53:16,4,31.09
19:53:17,5,22.67
19:53:18,0,24.72
19:53:19,6,25.21
19:53:20,6,29.87
19:53:21,4,29.56
19:53:22,4,17.68
19:53:23,10,26.45
19:53:24,1,27.06
19:53:25,7,20.76
19:53:26,2,25.72
19:53:27,6,34.4
19:53:28,8,20.42
19:53:29,3,18.82
19:53:30,9,19.09
19:53:31,10,27.49
19:53:32,9,28.3
19:53:33,7,18.83
19:53:34,9,29.86
19:53:35,10,23.09
19:53:36,0,24.3
19:53:37,10,17.68
19:53:38,2,33.29
19:53:39,10,22.41
19:53:40,10,28.87
19:53:41,5,25.16
19:53:42,8,29.37
19:53:43,6,33.37
19:53:44,9,27.24
19:53:45,8,30.74
19:53:46,10,16.81
19:53:47,9,19.33
19:53:48,10,25.98
19:53:49,3,34.37
19:53:50,8,34.3
19:53:51,6,33.15
19:53:52,0,24.63
19:53:53,0,31.42
19:53:54,2,25.41
19:53:55,5,34.21
19:53:56,5,21.96
19:53:57,6,24.39
19:53:58,10,24.05
19:53:59,10,23.2
19:54:00,1,35.0
19:54:01,7,32.68
19:54:02,7,17.37
19:54:03,5,31.58
19:54:04,10,34.11
19:54:05,8,31.54
19:54:06,8,27.47
19:54:07,10,23.97
19:54:08,2,33.18
19:54:09,10,25.89
19:54:10,7,16.71
19:54:11,7,24.52
19:54:12,1,27.75
19:54:13,1,25.49
19:54:14,9,20.97
19:54:15,2,22.41
19:54:16,6,18.87
19:54:17,6,27.99
19:54:18,9,34.28
19:54:19,7,24.95
19:54:20,10,20.33
19:54:21,8,24.9
19:54:22,4,15.27
19:54:23,1,24.81
19:54:24,4,22.25
19:54:25,9,16.28
19:54:26,10,20.86
19:54:27,6,19.37
19:54:28,7,26.5
19:54:29,6,16.18
19:54:30,9,21.11
19:54:31,0,31.96
19:54:32,6,22.48
19:54:33,2,34.4
19:54:34,10,20.94
19:54:35,2,25.7
19:54:36,4,22.74
19:54:37,5,25.02
19:54:38,5,29.76
19:54:39,0,33.0
19:54:40,9,32.65
19:54:41,8,18.16
19:54:42,4,23.78
19:54:43,9,21.97
19:54:44,6,25.51
19:54:45,1,16.0
19:54:46,0,27.58
19:54:47,5,22.84
19:54:48,6,20.32
19:54:49,10,31.65
19:54:50,5,29.74
19:54:51,2,21.91
19:54:52,1,24.3
19:54:53,7,29.7
19:54:54,5,26.91
19:54:55,1,31.71
19:54:56,8,34.51
19:54:57,1,33.67
19:54:58,8,17.3
19:54:59,10,29.51
19:55:00,7,21.2
19:55:01,0,30.11
19:55:02,6,19.35
19:55:03,8,16.13
19:55:04,6,29.87
19:55:05,8,24.66
19:55:06,9,26.13
19:55:07,2,32.43
19:55:08,3,30.86
19:55:09,2,26.42
19:55:10,8,17.85
19:55:11,4,22.54
19:55:12,9,18.18
19:55:13,4,32.88
19:55:14,3,25.34
19:55:15,1,32.33
19:55:16,9,31.7
19:55:17,2,34.39
19:55:18,9,21.87
19:55:19,10,20.14
19:55:20,2,22.35
19:55:21,8,30.21
19:55:22,2,32.83
19:55:23,2,31.87
19:55:24,8,28.65
19:55:25,4,33.68
19:55:27,6,17.19
19:55:28,5,31.53
19:55:29,5,34.29
19:55:30,7,34.28
19:55:31,3,30.59
19:55:32,10,26.12
19:55:33,8,25.3
19:55:34,1,20.34
19:55:35,6,20.06
19:55:36,8,18.02
19:55:37,7,23.71
19:55:38,3,34.41
19:55:39,5,34.32
19:55:40,5,24.46
19:55:41,5,27.48
19:55:42,2,16.92
19:55:43,4,25.54
19:55:44,4,26.11
19:55:45,0,25.07
19:55:46,10,33.4
19:55:47,10,33.35
19:55:48,5,27.65
19:55:49,1,30.54
19:55:50,6,18.31
19:55:51,8,27.59
19:55:52,0,19.78
19:55:53,5,17.1
19:55:54,9,24.91
19:55:55,4,16.1
19:55:56,10,33.85
19:55:57,6,18.28
19:55:58,8,16.23
19:55:59,6,16.26
19:56:00,3,27.89
19:56:01,9,33.29
19:56:02,8,32.4
19:56:03,4,25.06
19:56:04,9,17.82
19:56:05,1,15.93
19:56:06,8,18.34
19:56:07,5,23.29
19:56:08,7,20.5
19:56:09,3,22.83
19:56:10,9,19.92
19:56:11,4,17.01
19:56:12,2,25.04
19:56:13,10,24.25
19:56:14,8,24.16
19:56:15,4,33.14
19:56:16,4,16.7
19:56:17,8,33.83
19:56:18,1,33.29
19:56:19,0,18.74
19:56:20,8,17.29
19:56:21,8,17.35
19:56:22,5,29.55
19:56:23,5,31.06
19:56:24,3,23.38
19:56:25,10,30.52
19:56:26,2,26.37
19:56:27,7,31.87
19:56:28,7,21.19
19:56:29,4,34.15
19:56:30,5,27.57
19:56:31,2,28.8
19:56:32,1,20.58
19:56:33,2,25.95
19:56:34,8,28.46
19:56:35,2,31.58
19:56:36,3,24.04
19:56:37,5,20.0
19:56:38,6,27.3
19:56:39,1,15.37
19:56:40,9,24.53
19:56:41,9,26.05
19:56:42,3,34.04
19:56:43,0,34.99
19:56:44,3,23.7
19:56:45,4,20.23
19:56:46,10,18.3
19:56:47,9,27.08
19:56:48,0,17.13
19:56:49,10,29.04
19:56:50,10,22.61
19:56:51,1,21.11
19:56:52,2,16.96
19:56:53,6,28.97
19:56:54,5,24.07
19:56:55,0,29.74
19:56:56,3,29.01
19:56:57,9,23.18
19:56:58,6,22.79
19:56:59,6,27.96
19:57:00,3,32.42
19:57:01,2,24.61
19:57:02,0,28.38
19:57:03,10,24.88
19:57:04,7,16.21
19:57:05,7,20.57
19:57:06,0,20.02
19:57:07,0,22.48
19:57:08,1,16.39
19:57:09,2,17.27
19:57:10,2,23.63
19:57:11,7,34.23
19:57:12,6,17.57
19:57:13,8,27.7
19:57:14,10,20.23
19:57:15,7,34.2
19:57:16,9,20.49
19:57:17,5,20.68
19:57:18,7,15.65
19:57:19,7,20.83
19:57:20,1,20.29
19:57:21,3,25.81
19:57:22,7,31.92
19:57:23,3,16.53
19:57:24,8,31.26
19:57:25,8,28.92
19:57:26,4,20.64
19:57:27,9,32.77
19:57:28,10,22.31
19:57:29,5,30.9
19:57:30,8,21.01
19:57:31,2,25.32
19:57:32,6,19.23
19:57:33,10,23.6
19:57:34,9,26.62
19:57:35,7,18.35
19:57:36,1,17.59
19:57:37,7,25.68
19:57:38,4,22.27
19:57:39,7,21.43
19:57:40,10,26.21
19:57:41,9,24.81
19:57:42,6,33.44
19:57:43,8,15.95
19:57:44,5,30.52
19:57:45,6,17.59
19:57:46,2,21.61
19:57:47,2,27.2
19:57:48,3,21.29
19:57:49,3,28.73
19:57:50,9,33.25
19:57:51,8,31.46
19:57:52,8,18.84
19:57:53,10,29.9
19:57:54,7,31.93
19:57:55,9,27.23
19:57:56,3,23.51
19:57:57,3,34.95
19:57:58,0,31.59
19:57:59,4,33.74
19:58:00,8,33.18
19:58:01,6,22.76
19:58:03,6,22.77
19:58:04,10,27.53
19:58:05,3,33.35
19:58:06,0,27.45
19:58:07,2,22.23
19:58:08,0,23.26
19:58:09,4,19.44
19:58:10,1,28.79
19:58:11,7,19.94
19:58:12,3,26.27
19:58:13,4,26.41
19:58:14,1,16.92
19:58:15,2,34.45
19:58:16,5,20.35
19:58:17,5,15.54
19:58:18,4,29.2
19:58:19,7,17.05
19:58:20,8,24.17
19:58:21,4,25.46
19:58:22,0,19.6
19:58:23,10,17.25
19:58:24,2,23.55
19:58:25,0,23.05
19:58:26,6,26.9
19:58:27,10,33.66
19:58:28,0,25.3
19:58:29,1,29.5
19:58:30,4,29.16
19:58:31,9,16.92
19:58:32,0,30.06
19:58:33,10,24.19
19:58:34,8,23.1
19:58:35,3,27.43
19:58:36,7,21.71
19:58:37,2,31.47
19:58:38,6,24.95
19:58:39,8,23.18
19:58:40,1,16.01
19:58:41,0,25.35
19:58:42,1,30.24
19:58:43,2,34.14
19:58:44,2,28.54
19:58:45,9,31.53
19:58:46,3,27.04
19:58:47,0,27.88
19:58:48,1,28.92
19:58:49,6,17.82
19:58:50,3,17.76
19:58:51,4,24.71
19:58:52,6,17.08
19:58:53,5,15.54
19:58:54,3,33.99
19:58:55,6,26.91
19:58:56,10,26.92
19:58:57,4,34.65
19:58:58,9,25.42
19:58:59,9,18.43
19:59:00,8,21.2
19:59:01,0,20.52
19:59:02,5,28.57
19:59:03,0,15.12
19:59:04,2,18.14
19:59:05,10,20.85
19:59:06,9,16.12
19:59:07,2,25.64
19:59:08,8,26.74
19:59:09,5,19.49
19:59:10,5,31.52
19:59:11,6,25.84
19:59:12,10,20.29
19:59:13,0,23.33
19:59:14,8,34.29
19:59:15,10,17.78
19:59:16,6,24.48
19:59:17,3,18.8
19:59:18,9,24.31
19:59:19,4,26.71
19:59:20,7,33.38
19:59:21,2,34.3
19:59:22,4,20.68
19:59:23,8,34.19
19:59:24,6,33.61
19:59:25,10,33.96
19:59:26,3,32.09
19:59:27,2,33.84
19:59:28,4,15.97
19:59:29,3,33.31
19:59:30,6,22.21
19:59:31,6,17.31
19:59:32,8,19.46
19:59:33,6,21.66
19:59:34,1,16.43
19:59:35,1,17.18
19:59:36,6,34.96
19:59:37,10,27.36
19:59:38,4,18.85
19:59:39,3,23.34
19:59:40,0,33.93
19:59:41,6,25.44
19:59:42,1,25.94
19:59:43,2,20.27
19:59:44,8,31.85
19:59:45,1,26.21
19:59:46,7,22.1
19:59:47,10,16.46
19:59:48,6,17.66
19:59:49,7,24.05
19:59:50,10,32.66
19:59:51,1,27.8
19:59:52,3,28.15
19:59:53,2,21.61
19:59:54,2,28.96
19:59:55,2,19.32
19:59:56,7,34.71
19:59:57,0,15.48
19:59:58,2,29.71
20:00:00,4,19.01
20:00:01,1,25.92
20:00:02,6,19.21
20:00:03,1,17.6
20:00:04,7,17.66
20:00:05,5,31.67
20:00:06,4,22.32
20:00:07,10,26.37
20:00:08,1,25.2
20:00:09,9,19.47
20:00:10,1,19.81
20:00:11,0,33.98
20:00:12,2,19.84
20:00:13,1,19.43
20:00:14,9,31.92
20:00:15,9,27.26
20:00:16,7,15.99
20:00:17,3,16.91
20:00:18,9,20.33
20:00:19,0,33.69
20:00:20,5,27.39
20:00:21,6,34.98
20:00:22,4,25.55
20:00:23,5,21.69
20:00:24,5,31.41
20:00:25,0,15.38
20:00:26,3,28.73
20:00:27,9,15.13
20:00:28,6,32.98
20:00:29,8,31.99
20:00:30,8,29.05
20:00:31,10,33.39
20:00:32,3,26.47
20:00:33,8,21.04
20:00:34,5,29.09
20:00:35,0,22.31
20:00:36,3,18.85
20:00:37,9,23.3
20:00:38,7,20.54
20:00:39,0,31.4
20:00:40,5,20.97
20:00:41,5,28.09
20:00:42,6,33.42
20:00:43,4,31.48
20:00:44,5,33.31
20:00:45,3,15.42
20:00:46,4,25.72
20:00:47,2,28.13
20:00:48,1,24.34
20:00:49,5,22.93
20:00:50,8,15.43
20:00:51,0,27.68
20:00:52,2,17.81
20:00:53,5,22.16
20:00:54,0,22.91
20:00:55,4,28.05
20:00:56,0,17.37
20:00:57,4,33.75
20:00:58,10,15.51
20:00:59,1,23.12
20:01:00,9,24.75
20:01:01,9,22.9
20:01:02,1,26.6
20:01:03,8,21.06
20:01:04,6,15.03
20:01:05,3,18.59
20:01:06,5,20.75
20:01:07,10,19.85
20:01:08,7,26.74
20:01:09,7,21.65
20:01:10,2,25.79
20:01:11,4,31.09
20:01:12,4,23.78
20:01:13,4,22.0
20:01:14,2,31.77
20:01:15,0,31.17
20:01:16,8,25.34
20:01:17,7,24.17
20:01:18,10,25.64
20:01:19,10,24.69
20:01:20,2,28.42
20:01:21,8,17.58
20:01:22,4,31.19
20:01:23,5,17.24
20:01:24,1,33.52
20:01:25,0,34.08
20:01:26,9,34.34
20:01:27,0,22.65
20:01:28,8,19.69
20:01:29,4,24.22
20:01:30,7,31.26
20:01:31,0,30.56
20:01:32,3,18.27
20:01:33,1,33.26
20:01:34,8,32.19
20:01:35,9,23.94
20:01:36,7,25.78
20:01:37,4,21.16
20:01:38,5,33.68
20:01:39,7,16.34
20:01:40,7,20.51
20:01:41,7,34.73
20:01:42,9,32.02
20:01:43,7,17.36
20:01:44,4,33.84
20:01:45,3,32.79
20:01:46,3,23.21
20:01:47,5,30.52
20:01:48,10,21.04
20:01:49,6,32.03
20:01:50,9,21.33
20:01:51,1,32.23
20:01:53,10,31.09
20:01:54,4,28.24
20:01:55,9,17.01
20:01:56,3,23.95
20:01:57,0,33.59
20:01:58,8,22.48
20:01:59,10,29.25
20:02:00,6,31.37
20:02:01,10,28.0
20:02:02,10,32.94
20:02:03,5,18.64
20:02:04,2,15.37
20:02:05,0,24.83
20:02:06,9,26.88
20:02:07,3,29.7
20:02:08,1,29.68
20:02:09,2,15.09
20:02:10,0,18.43
20:02:11,8,33.88
20:02:12,0,17.49
20:02:13,5,23.95
20:02:14,5,18.26
20:02:15,2,30.36
20:02:16,7,17.19
20:02:17,8,19.97
20:02:18,1,23.35
20:02:19,10,23.67
20:02:20,6,34.47
20:02:21,10,32.79
20:02:22,0,25.54
20:02:23,2,34.01
20:02:24,2,18.83
20:02:25,0,33.36
20:02:26,10,31.3
20:02:27,10,32.6
20:02:28,2,29.78
20:02:29,3,29.67
20:02:30,2,32.92
20:02:31,8,24.99
20:02:32,5,19.67
20:02:33,0,27.38
20:02:34,8,27.14
20:02:35,9,31.62
20:02:36,5,23.16
20:02:37,4,20.25
20:02:38,2,20.37
20:02:39,2,18.37
20:02:40,6,21.82
20:02:41,9,17.98
20:02:42,5,33.77
20:02:43,5,32.04
20:02:44,8,27.13
20:02:45,10,31.05
20:02:46,1,27.03
20:02:47,5,18.84
20:02:48,9,29.07
20:02:49,6,31.01
20:02:50,10,23.11
20:02:51,1,18.25
20:02:52,6,15.08
20:02:53,1,22.04
20:02:54,10,25.23
20:02:55,7,24.28
20:02:56,4,25.15
20:02:57,0,23.21
20:02:58,3,21.81
20:02:59,5,32.47
20:03:00,5,17.94
20:03:01,9,30.92
20:03:02,1,34.49
20:03:03,9,30.19
20:03:04,0,21.3
20:03:05,2,18.69
20:03:06,8,26.27
20:03:07,0,25.32
20:03:08,9,22.69
20:03:09,4,26.62
20:03:10,10,27.48
20:03:11,7,19.06
20:03:12,6,34.5
20:03:13,7,22.01
20:03:14,1,17.35
20:03:15,5,15.43
20:03:16,9,18.42
20:03:17,1,26.48
20:03:18,0,32.25
20:03:19,2,29.5
20:03:20,9,33.56
20:03:21,10,23.11
20:03:22,5,24.69
20:03:23,2,19.05
20:03:24,5,30.74
20:03:25,2,27.05
20:03:26,5,16.07
20:03:27,10,32.05
20:03:28,5,17.47
20:03:29,2,18.26
20:03:30,3,17.82
20:03:31,3,30.8
20:03:32,3,29.22
20:03:33,9,19.15
20:03:34,7,28.31
20:03:36,4,34.37
20:03:37,10,31.34
20:03:38,5,15.58
20:03:39,2,21.35
20:03:40,3,34.43
20:03:41,7,30.12
20:03:42,5,23.7
20:03:43,1,32.8
20:03:44,4,31.63
20:03:45,2,16.11
20:03:46,3,34.28
20:03:47,9,29.23
20:03:48,7,27.31
20:03:49,7,31.01
20:03:50,9,27.71
20:03:51,8,19.43
20:03:52,7,34.32
20:03:53,4,28.64
20:03:54,7,34.26
20:03:55,0,33.43
20:03:56,2,17.06
20:03:57,8,20.86
20:03:58,9,28.04
20:03:59,7,24.34
20:04:00,6,22.12
20:04:01,4,26.86
20:04:02,1,29.94
20:04:03,1,26.69
20:04:04,7,33.63
20:04:05,9,29.01
20:04:06,8,31.5
20:04:07,5,31.77
20:04:08,10,18.98
20:04:09,9,22.21
20:04:10,0,17.91
20:04:11,4,32.43
20:04:12,10,18.33
20:04:13,6,16.7
20:04:14,10,29.27
20:04:15,4,21.39
20:04:16,4,19.56
20:04:17,9,26.07
20:04:18,8,23.7
20:04:19,10,25.07
20:04:20,9,24.55
20:04:21,4,22.38
20:04:22,2,22.41
20:04:23,10,20.31
20:04:24,5,18.17
20:04:25,3,29.28
20:04:26,7,25.38
20:04:27,3,24.14
20:04:28,3,20.72
20:04:29,0,16.02
20:04:30,9,21.02
20:04:31,10,18.13
20:04:32,5,28.53
20:04:33,1,18.21
20:04:34,1,33.31
20:04:35,6,31.66
20:04:36,8,33.69
20:04:37,10,27.08
20:04:38,0,32.28
20:04:39,2,25.83
20:04:40,5,20.01
20:04:41,1,31.02
20:04:42,3,30.25
20:04:43,4,18.79
20:04:44,6,19.74
20:04:45,8,17.45
20:04:46,5,18.97
20:04:47,6,29.82
20:04:48,3,20.84
20:04:49,3,24.36
20:04:50,1,31.36
20:04:51,7,30.16
20:04:52,3,31.13
20:04:53,1,24.03
20:04:54,8,34.69
20:04:55,5,19.51
20:04:56,4,27.81
20:04:57,6,22.85
20:04:58,4,18.53
20:04:59,6,24.49
20:05:00,9,23.03
20:05:01,3,28.36
20:05:02,6,26.77
20:05:03,4,18.29
20:05:04,1,29.1
20:05:05,3,18.53
20:05:06,0,20.68
20:05:07,3,22.8
20:05:08,3,31.06
20:05:09,8,30.45
20:05:10,7,24.66
20:05:11,2,16.62
20:05:12,10,17.35
20:05:13,5,32.61
20:05:14,2,17.54
20:05:15,7,29.04
20:05:16,10,24.3
20:05:17,6,26.58
20:05:18,3,16.05
20:05:19,10,17.39
20:05:20,1,18.15
20:05:21,5,22.53
20:05:22,3,29.14
20:05:23,4,19.51
20:05:24,7,25.46
20:05:25,0,33.89
20:05:26,7,15.33
20:05:27,4,16.68
20:05:28,7,23.43
20:05:29,7,26.3
20:05:30,0,28.12
20:05:31,4,22.11
20:05:32,9,20.57
20:05:33,0,19.53
20:05:34,10,20.84
20:05:35,7,26.73
20:05:36,1,29.37
20:05:37,4,18.49
20:05:38,10,24.8
20:05:40,2,26.47
20:05:41,10,32.28
20:05:42,0,25.43
20:05:43,3,25.83
20:05:44,10,26.06
20:05:45,3,27.3
20:05:46,8,31.8
20:05:47,3,19.25
20:05:48,3,21.81
20:05:49,10,15.6
20:05:50,5,23.09
20:05:51,8,30.14
20:05:52,8,32.32
20:05:53,4,15.49
20:05:54,5,34.61
20:05:55,8,22.15
20:05:56,9,34.48
20:05:57,6,30.48
20:05:58,5,24.24
20:05:59,6,23.19
20:06:00,5,18.99
20:06:01,5,19.74
20:06:02,6,23.58
20:06:03,2,24.17
20:06:04,4,20.05
20:06:05,3,20.39
20:06:06,3,33.8
20:06:07,8,27.8
20:06:08,5,15.17
20:06:09,1,26.68
20:06:10,1,24.97
20:06:11,1,32.5
20:06:12,0,28.19
20:06:13,9,20.11
20:06:14,10,18.12
20:06:15,3,20.11
20:06:16,0,20.69
20:06:17,0,24.25
20:06:18,7,22.85
20:06:19,1,28.48
20:06:20,7,29.24
20:06:21,10,28.62
20:06:22,0,25.5
20:06:23,3,22.97
20:06:24,2,32.76
20:06:25,1,22.52
20:06:26,4,15.09
20:06:27,3,31.34
20:06:28,3,34.79
20:06:29,9,19.95
20:06:30,8,21.53
20:06:31,2,19.19
20:06:32,0,18.63
20:06:33,10,26.95
20:06:34,3,27.53
20:06:35,7,17.79
20:06:36,2,15.15
20:06:37,0,22.22
20:06:38,0,28.03
20:06:39,6,30.84
20:06:40,1,18.03
20:06:41,4,17.45
20:06:42,5,18.41
20:06:43,8,26.2
20:06:44,3,25.58
20:06:45,7,15.11
20:06:46,4,26.92
20:06:47,6,26.21
20:06:48,10,29.54
20:06:49,3,30.97
20:06:50,1,19.01
20:06:51,8,28.21
20:06:52,0,16.12
20:06:53,0,30.29
20:06:54,9,29.58
20:06:55,2,28.3
20:06:56,0,29.53
20:06:57,8,31.35
20:06:58,8,25.57
20:06:59,8,20.73
20:07:00,5,28.92
20:07:01,9,21.72
20:07:02,8,32.62
20:07:03,6,26.91
20:07:04,3,27.21
20:07:05,6,31.46
20:07:06,1,33.35
20:07:07,4,25.31
20:07:08,6,17.56
20:07:09,8,17.1
20:07:10,6,29.07
20:07:11,2,31.31
20:07:12,2,15.57
20:07:13,1,20.58
20:07:14,2,23.89
20:07:15,3,25.68
20:07:16,10,19.17
20:07:17,2,27.73
20:07:18,10,22.52
20:07:19,6,16.96
20:07:20,10,25.51
20:07:21,10,16.94
20:07:22,2,15.44
20:07:23,8,18.05
20:07:24,0,22.98
20:07:25,6,19.78
20:07:26,0,20.07
20:07:27,4,33.5
20:07:28,9,34.27
20:07:29,7,26.14
20:07:30,1,23.98
20:07:31,4,28.62
20:07:32,1,32.34
20:07:34,0,18.66
20:07:35,7,23.07
20:07:36,8,18.57
20:07:37,0,30.23
20:07:38,2,34.39
20:07:39,0,16.54
20:07:40,7,22.25
20:07:41,2,22.4
20:07:42,10,33.89
20:07:43,9,21.32
20:07:44,6,33.95
20:07:45,1,28.87
20:07:46,7,17.08
20:07:47,7,20.0
20:07:48,10,34.49
20:07:49,1,28.59
20:07:50,10,15.97
20:07:51,7,21.64
20:07:52,9,15.11
20:07:53,5,20.47
20:07:54,3,23.51
20:07:55,6,28.6
20:07:56,10,20.39
20:07:57,1,30.0
20:07:58,6,32.82
20:07:59,1,34.03
20:08:00,2,23.73
20:08:01,0,17.1
20:08:02,0,32.67
20:08:03,7,21.61
20:08:04,9,31.57
20:08:05,10,20.29
20:08:06,4,18.16
20:08:07,1,24.31
20:08:08,0,18.82
20:08:09,8,16.72
20:08:10,4,20.62
20:08:11,0,24.61
20:08:12,6,19.47
20:08:13,4,19.48
20:08:14,5,16.62
20:08:15,0,24.02
20:08:16,8,20.1
20:08:17,10,26.38
20:08:18,7,28.84
20:08:19,9,20.39
20:08:20,3,23.07
20:08:21,1,32.47
20:08:22,8,17.56
20:08:23,1,34.42
20:08:24,8,34.12
20:08:25,0,15.52
20:08:26,9,31.01
20:08:27,3,27.12
20:08:28,6,24.1
20:08:29,0,26.5
20:08:30,2,28.76
20:08:31,0,17.79
20:08:32,1,34.88
20:08:33,4,15.11
20:08:34,3,19.09
20:08:35,9,18.97
20:08:36,8,22.81
20:08:37,10,29.6
20:08:38,7,30.23
20:08:39,4,31.77
20:08:40,10,31.35
20:08:41,6,31.85
20:08:42,8,15.08
20:08:43,2,24.13
20:08:44,8,29.33
20:08:45,2,17.55
20:08:46,1,26.07
20:08:47,7,20.42
20:08:48,3,25.89
20:08:49,6,34.05
20:08:50,7,15.87
20:08:51,8,32.95
20:08:52,0,31.25
20:08:53,8,18.65
20:08:54,10,29.85
20:08:55,0,15.13
20:08:56,7,19.75
20:08:57,1,28.72
20:08:58,2,32.58
20:08:59,6,20.09
20:09:00,4,21.43
20:09:01,2,24.78
20:09:02,5,22.46
20:09:03,10,17.79
20:09:04,2,30.14
20:09:05,9,19.01
20:09:06,6,22.07
20:09:07,10,20.8
20:09:08,1,24.76
20:09:09,9,22.82
20:09:10,2,17.12
20:09:11,9,24.34
20:09:12,8,20.36
20:09:13,0,27.12
20:09:14,4,15.29
20:09:15,1,21.86
20:09:16,10,19.13
20:09:17,4,18.5
20:09:18,2,26.06
20:09:19,1,26.73
20:09:20,0,25.31
20:09:21,7,25.07
20:09:22,7,30.19
20:09:23,8,30.79
20:09:24,5,33.06
20:09:25,4,27.21
20:09:26,0,16.93
20:09:27,10,34.55
20:09:28,9,33.92
20:09:29,4,31.76
20:09:30,0,23.36
20:09:31,0,24.59
20:09:32,8,16.51
20:09:33,2,23.54
20:09:34,8,15.05
20:09:35,1,16.06
20:09:36,1,32.28
20:09:37,4,31.42
20:09:38,5,34.18
20:09:39,5,28.1
20:09:40,4,24.56
20:09:41,4,18.62
20:09:42,0,30.5
20:09:43,4,22.61
20:09:44,1,28.93
20:09:45,5,25.85
20:09:46,4,30.21
20:09:48,1,20.35
20:09:49,2,34.21
20:09:50,0,33.02
20:09:51,3,24.78
20:09:52,6,23.4
20:09:53,3,23.42
20:09:54,10,26.18
20:09:55,2,21.2
20:09:56,1,18.46
20:09:57,10,33.26
20:09:58,2,34.83
20:09:59,5,28.33
20:10:00,7,29.4
20:10:01,8,34.43
20:10:02,5,31.64
20:10:03,3,20.72
20:10:04,9,18.04
20:10:05,8,20.29
20:10:06,9,24.99
20:10:07,4,25.86
20:10:08,10,20.95
20:10:09,7,23.75
20:10:10,6,30.42
20:10:11,3,33.77
20:10:12,6,31.19
20:10:13,6,27.36
20:10:14,9,20.65
20:10:15,9,15.61
20:10:16,10,21.36
20:10:17,7,18.66
20:10:18,0,29.42
20:10:19,10,29.07
20:10:20,8,22.53
20:10:21,7,26.18
20:10:22,7,17.12
20:10:23,6,18.73
20:10:24,6,28.2
20:10:25,2,31.58
20:10:26,3,26.78
20:10:27,1,27.72
20:10:28,7,22.4
20:10:29,7,23.1
20:10:30,4,24.58
20:10:31,4,33.31
20:10:32,0,29.86
20:10:33,1,30.15
20:10:34,10,34.99
20:10:35,10,16.63
20:10:36,0,30.33
20:10:37,3,31.2
20:10:38,0,17.03
20:10:39,3,15.54
20:10:40,0,22.56
20:10:41,5,15.55
20:10:42,10,16.61
20:10:43,4,26.87
20:10:44,3,21.27
20:10:45,9,34.2
20:10:46,1,33.16
20:10:47,2,29.51
20:10:48,6,27.95
20:10:49,1,24.75
20:10:50,7,19.29
20:10:51,2,24.47
20:10:52,8,22.29
20:10:53,0,33.57
20:10:54,8,22.99
20:10:55,4,25.86
20:10:56,0,15.7
20:10:57,3,20.53
20:10:58,10,20.71
20:10:59,2,16.5
20:11:00,6,27.71
20:11:01,5,27.41
20:11:02,0,30.49
20:11:03,7,20.96
20:11:04,2,20.17
20:11:05,4,24.06
20:11:06,7,24.72
20:11:07,0,18.67
20:11:08,10,28.36
20:11:09,6,19.38
20:11:10,10,28.24
20:11:11,7,16.77
20:11:12,7,30.09
